onset	duration	sample	event_code	cond_code
884.78	n/a	221196	11	3
885.032	n/a	221259	7	3
885.7	n/a	221426	14	3
885.772	n/a	221444	201	3
886.092	n/a	221524	11	3
886.744	n/a	221687	2	3
887.092	n/a	221774	12	3
887.536	n/a	221885	9	3
887.756	n/a	221940	12	3
888.248	n/a	222063	13	3
888.484	n/a	222122	12	3
889.196	n/a	222300	8	3
889.616	n/a	222405	201	3
889.912	n/a	222479	12	3
890.308	n/a	222578	12	3
891.088	n/a	222773	12	3
891.432	n/a	222859	1	3
891.784	n/a	222947	14	3
891.996	n/a	223000	7	3
892.252	n/a	223064	11	3
892.912	n/a	223229	201	3
893.04	n/a	223261	7	3
893.292	n/a	223324	11	3
893.656	n/a	223415	14	3
893.912	n/a	223479	201	3
894.04	n/a	223511	11	3
894.284	n/a	223572	14	3
895.084	n/a	223772	11	3
895.568	n/a	223893	7	3
895.976	n/a	223995	10	3
896.048	n/a	224013	201	3
896.22	n/a	224056	11	3
896.772	n/a	224194	14	3
897.06	n/a	224266	11	3
897.456	n/a	224365	2	3
897.912	n/a	224479	13	3
898.18	n/a	224546	12	3
898.544	n/a	224637	12	3
899.188	n/a	224798	8	3
899.56	n/a	224891	201	3
899.576	n/a	224895	13	3
899.824	n/a	224957	9	3
900.616	n/a	225155	12	3
900.98	n/a	225246	12	3
901.356	n/a	225340	13	3
901.644	n/a	225412	12	3
901.876	n/a	225470	1	3
902.384	n/a	225597	11	3
902.908	n/a	225728	11	3
903.232	n/a	225809	14	3
903.852	n/a	225964	11	3
904.144	n/a	226037	14	3
904.608	n/a	226153	10	3
905.256	n/a	226315	11	3
905.868	n/a	226468	14	3
906.316	n/a	226580	11	3
906.78	n/a	226696	14	3
907.084	n/a	226772	11	3
907.712	n/a	226929	2	3
908.228	n/a	227058	13	3
908.452	n/a	227114	12	3
908.884	n/a	227222	12	3
909.5	n/a	227376	13	3
909.728	n/a	227433	8	3
909.988	n/a	227498	201	3
910.292	n/a	227574	12	3
910.756	n/a	227690	12	3
911.376	n/a	227845	13	3
911.612	n/a	227904	1	3
911.948	n/a	227988	11	3
912.216	n/a	228055	10	3
912.908	n/a	228228	11	3
913.624	n/a	228407	14	3
914.284	n/a	228572	11	3
914.996	n/a	228750	14	3
915.644	n/a	228912	10	3
915.976	n/a	228995	11	3
916.672	n/a	229169	11	3
917.104	n/a	229277	14	3
917.72	n/a	229431	11	3
918.484	n/a	229622	2	3
918.92	n/a	229731	13	3
919.288	n/a	229823	12	3
919.836	n/a	229960	12	3
920.476	n/a	230120	13	3
921.048	n/a	230263	8	3
921.388	n/a	230348	201	3
921.528	n/a	230383	12	3
922.06	n/a	230516	13	3
922.372	n/a	230594	12	3
922.72	n/a	230681	1	3
923.176	n/a	230795	11	3
923.836	n/a	230960	7	3
924.336	n/a	231085	11	3
924.5	n/a	231126	201	3
925.0	n/a	231251	11	3
925.316	n/a	231330	11	3
925.612	n/a	231404	11	3
926.004	n/a	231502	2	3
926.676	n/a	231670	13	3
926.944	n/a	231737	12	3
927.424	n/a	231857	8	3
927.756	n/a	231940	201	3
927.808	n/a	231953	13	3
928.056	n/a	232015	12	3
928.536	n/a	232135	12	3
929.168	n/a	232293	13	3
929.432	n/a	232359	12	3
929.828	n/a	232458	8	3
930.376	n/a	232595	12	3
930.632	n/a	232659	1	3
931.152	n/a	232789	14	3
931.72	n/a	232931	7	3
932.024	n/a	233007	201	3
932.156	n/a	233040	11	3
932.428	n/a	233108	11	3
932.92	n/a	233231	11	3
933.284	n/a	233322	11	3
933.5	n/a	233376	7	3
933.864	n/a	233467	201	3
933.908	n/a	233478	11	3
934.34	n/a	233586	11	3
934.656	n/a	233665	2	3
935.232	n/a	233809	12	3
935.52	n/a	233881	13	3
935.96	n/a	233991	12	3
936.64	n/a	234161	8	3
936.972	n/a	234244	12	3
937.492	n/a	234374	13	3
937.832	n/a	234459	8	3
938.048	n/a	234513	12	3
938.28	n/a	234571	9	3
938.304	n/a	234577	201	3
938.96	n/a	234741	12	3
939.2	n/a	234801	1	3
939.52	n/a	234881	14	3
939.736	n/a	234935	11	3
940.116	n/a	235030	7	3
940.476	n/a	235120	201	3
940.924	n/a	235232	11	3
941.484	n/a	235372	7	3
942.024	n/a	235507	14	3
942.048	n/a	235513	201	3
942.532	n/a	235634	11	3
943.3	n/a	235826	11	3
943.76	n/a	235941	11	3
944.068	n/a	236018	2	3
944.488	n/a	236123	12	3
945.052	n/a	236264	13	3
945.664	n/a	236417	8	3
945.88	n/a	236471	12	3
945.968	n/a	236493	201	3
946.108	n/a	236528	13	3
946.344	n/a	236587	12	3
946.988	n/a	236748	12	3
947.324	n/a	236832	13	3
947.684	n/a	236922	8	3
948.12	n/a	237031	201	3
948.396	n/a	237100	9	3
949.208	n/a	237303	12	3
949.872	n/a	237469	12	3
950.628	n/a	237658	1	3
950.984	n/a	237747	14	3
951.42	n/a	237856	11	3
951.676	n/a	237920	7	3
951.968	n/a	237993	11	3
952.208	n/a	238053	201	3
952.732	n/a	238184	11	3
953.22	n/a	238306	14	3
953.596	n/a	238400	11	3
954.324	n/a	238582	11	3
954.636	n/a	238660	2	3
955.324	n/a	238832	12	3
955.728	n/a	238933	13	3
956.068	n/a	239018	8	3
956.404	n/a	239102	201	3
956.708	n/a	239178	13	3
957.312	n/a	239329	12	3
957.976	n/a	239495	12	3
958.756	n/a	239690	12	3
959.104	n/a	239777	12	3
959.896	n/a	239975	12	3
960.556	n/a	240140	13	3
960.924	n/a	240232	12	3
982.012	n/a	245504	202	3
990.748	n/a	247688	2	3
991.172	n/a	247794	13	3
991.556	n/a	247890	12	3
992.052	n/a	248014	12	3
992.732	n/a	248184	13	3
993.26	n/a	248316	12	3
993.74	n/a	248436	12	3
994.348	n/a	248588	13	3
995.044	n/a	248762	1	3
995.464	n/a	248867	11	3
995.828	n/a	248958	11	3
996.544	n/a	249137	14	3
997.204	n/a	249302	14	3
997.464	n/a	249367	7	3
997.884	n/a	249472	201	3
998.04	n/a	249511	11	3
998.532	n/a	249634	14	3
998.736	n/a	249685	11	3
999.192	n/a	249799	11	3
999.56	n/a	249891	2	3
1000.204	n/a	250052	12	3
1000.524	n/a	250132	13	3
1001.032	n/a	250259	12	3
1001.828	n/a	250458	8	3
1002.144	n/a	250537	12	3
1002.28	n/a	250571	201	3
1002.568	n/a	250643	13	3
1002.988	n/a	250748	12	3
1003.212	n/a	250804	9	3
1003.832	n/a	250959	12	3
1004.176	n/a	251045	1	3
1004.636	n/a	251160	11	3
1005.308	n/a	251328	7	3
1005.648	n/a	251413	201	3
1005.744	n/a	251437	11	3
1006.408	n/a	251603	11	3
1006.696	n/a	251675	11	3
1007.096	n/a	251775	11	3
1007.892	n/a	251974	2	3
1008.244	n/a	252062	13	3
1008.524	n/a	252132	12	3
1008.968	n/a	252243	12	3
1009.592	n/a	252399	13	3
1010.18	n/a	252546	8	3
1010.484	n/a	252622	201	3
1010.692	n/a	252674	12	3
1011.216	n/a	252805	13	3
1011.556	n/a	252890	12	3
1012.34	n/a	253086	1	3
1012.832	n/a	253209	14	3
1013.128	n/a	253283	7	3
1013.448	n/a	253363	11	3
1013.528	n/a	253383	201	3
1013.924	n/a	253482	14	3
1014.156	n/a	253540	10	3
1014.408	n/a	253603	11	3
1015.052	n/a	253764	7	3
1015.416	n/a	253855	14	3
1015.44	n/a	253861	201	3
1015.704	n/a	253927	11	3
1016.076	n/a	254020	7	3
1016.772	n/a	254194	201	3
1016.872	n/a	254219	14	3
1017.216	n/a	254305	11	3
1017.852	n/a	254464	2	3
1018.248	n/a	254563	12	3
1018.812	n/a	254704	12	3
1019.028	n/a	254758	8	3
1019.26	n/a	254816	12	3
1019.336	n/a	254835	201	3
1019.56	n/a	254891	13	3
1019.788	n/a	254948	13	3
1020.072	n/a	255019	12	3
1020.712	n/a	255179	9	3
1021.132	n/a	255284	12	3
1021.448	n/a	255363	9	3
1022.076	n/a	255520	12	3
1022.356	n/a	255590	1	3
1022.84	n/a	255711	14	3
1023.224	n/a	255807	7	3
1023.62	n/a	255906	11	3
1023.636	n/a	255910	201	3
1024.412	n/a	256104	7	3
1024.652	n/a	256164	11	3
1024.892	n/a	256224	14	3
1024.916	n/a	256230	201	3
1025.304	n/a	256327	11	3
1025.572	n/a	256394	14	3
1026.348	n/a	256588	11	3
1026.816	n/a	256705	7	3
1027.116	n/a	256780	10	3
1027.216	n/a	256805	201	3
1027.504	n/a	256877	11	3
1028.008	n/a	257003	14	3
1028.38	n/a	257096	11	3
1028.724	n/a	257182	2	3
1029.12	n/a	257281	12	3
1029.712	n/a	257429	13	3
1030.164	n/a	257542	8	3
1030.38	n/a	257596	12	3
1030.424	n/a	257607	201	3
1030.604	n/a	257652	13	3
1030.96	n/a	257741	12	3
1031.72	n/a	257931	12	3
1032.08	n/a	258021	13	3
1032.336	n/a	258085	8	3
1032.68	n/a	258171	201	3
1032.968	n/a	258243	9	3
1033.744	n/a	258437	12	3
1034.124	n/a	258532	8	3
1034.452	n/a	258614	201	3
1034.82	n/a	258706	12	3
1035.044	n/a	258762	1	3
1035.552	n/a	258889	11	3
1036.156	n/a	259040	11	3
1036.576	n/a	259145	14	3
1037.26	n/a	259316	11	3
1037.604	n/a	259402	14	3
1038.016	n/a	259505	10	3
1038.672	n/a	259669	11	3
1039.244	n/a	259812	14	3
1039.68	n/a	259921	11	3
1040.156	n/a	260040	14	3
1040.456	n/a	260115	11	3
1040.776	n/a	260195	2	3
1041.352	n/a	260339	13	3
1041.596	n/a	260400	12	3
1042.06	n/a	260516	12	3
1042.372	n/a	260594	9	3
1043.04	n/a	260761	12	3
1043.76	n/a	260941	13	3
1044.032	n/a	261009	12	3
1044.66	n/a	261166	13	3
1045.092	n/a	261274	12	3
1045.884	n/a	261472	1	3
1046.252	n/a	261564	11	3
1046.98	n/a	261746	11	3
1047.728	n/a	261933	10	3
1048.076	n/a	262020	14	3
1048.58	n/a	262146	11	3
1048.904	n/a	262227	14	3
1049.364	n/a	262342	11	3
1050.108	n/a	262528	11	3
1050.56	n/a	262641	10	3
1051.324	n/a	262832	14	3
1052.004	n/a	263002	14	3
1052.268	n/a	263068	14	3
1052.724	n/a	263182	11	3
1053.0	n/a	263251	2	3
1053.596	n/a	263400	13	3
1053.924	n/a	263482	12	3
1054.44	n/a	263611	8	3
1054.708	n/a	263678	13	3
1054.952	n/a	263739	12	3
1054.964	n/a	263742	201	3
1055.516	n/a	263880	12	3
1056.304	n/a	264077	13	3
1056.576	n/a	264145	12	3
1057.024	n/a	264257	12	3
1057.7	n/a	264426	1	3
1058.216	n/a	264555	14	3
1058.828	n/a	264708	7	3
1059.18	n/a	264796	201	3
1059.5	n/a	264876	11	3
1059.904	n/a	264977	11	3
1060.412	n/a	265104	11	3
1060.86	n/a	265216	7	3
1061.264	n/a	265317	14	3
1061.284	n/a	265322	201	3
1061.636	n/a	265410	11	3
1061.94	n/a	265486	11	3
1062.616	n/a	265655	2	3
1062.988	n/a	265748	13	3
1063.304	n/a	265827	12	3
1063.792	n/a	265949	13	3
1064.396	n/a	266100	12	3
1065.192	n/a	266299	8	3
1065.52	n/a	266381	201	3
1065.988	n/a	266498	13	3
1066.368	n/a	266593	12	3
1066.764	n/a	266692	13	3
1067.496	n/a	266875	12	3
1068.124	n/a	267032	8	3
1068.408	n/a	267103	12	3
1068.516	n/a	267130	201	3
1068.644	n/a	267162	1	3
1069.052	n/a	267264	14	3
1069.628	n/a	267408	7	3
1070.068	n/a	267518	11	3
1070.088	n/a	267523	201	3
1070.34	n/a	267586	11	3
1070.824	n/a	267707	11	3
1071.208	n/a	267803	11	3
1071.528	n/a	267883	7	3
1071.804	n/a	267952	11	3
1072.1	n/a	268026	201	3
1072.292	n/a	268074	11	3
1072.6	n/a	268151	2	3
1072.96	n/a	268241	13	3
1073.28	n/a	268321	12	3
1073.576	n/a	268395	12	3
1073.932	n/a	268484	13	3
1074.332	n/a	268584	9	3
1075.136	n/a	268785	12	3
1075.484	n/a	268872	12	3
1075.732	n/a	268934	13	3
1075.964	n/a	268992	12	3
1076.268	n/a	269068	1	3
1076.66	n/a	269166	11	3
1076.94	n/a	269236	10	3
1077.732	n/a	269434	11	3
1078.384	n/a	269597	14	3
1079.012	n/a	269754	11	3
1079.692	n/a	269924	14	3
1080.388	n/a	270098	10	3
1080.656	n/a	270165	11	3
1081.34	n/a	270336	11	3
1081.764	n/a	270442	14	3
1082.556	n/a	270640	11	3
1083.192	n/a	270799	2	3
1083.528	n/a	270883	13	3
1084.068	n/a	271018	9	3
1084.464	n/a	271117	12	3
1084.86	n/a	271216	12	3
1085.24	n/a	271311	13	3
1085.556	n/a	271390	8	3
1085.824	n/a	271457	12	3
1085.94	n/a	271486	201	3
1086.296	n/a	271575	13	3
1086.652	n/a	271664	8	3
1087.112	n/a	271779	201	3
1087.432	n/a	271859	12	3
1088.244	n/a	272062	12	3
1088.84	n/a	272211	8	3
1089.568	n/a	272393	12	3
1090.196	n/a	272550	1	3
1090.66	n/a	272666	14	3
1091.148	n/a	272788	11	3
1091.492	n/a	272874	7	3
1091.804	n/a	272952	11	3
1091.872	n/a	272969	201	3
1092.552	n/a	273139	11	3
1093.132	n/a	273284	14	3
1093.484	n/a	273372	11	3
1094.116	n/a	273530	11	3
1094.856	n/a	273715	2	3
1095.3	n/a	273826	12	3
1095.852	n/a	273964	9	3
1096.244	n/a	274062	12	3
1096.772	n/a	274194	13	3
1097.172	n/a	274294	12	3
1097.852	n/a	274464	8	3
1098.192	n/a	274549	201	3
1098.548	n/a	274638	12	3
1098.78	n/a	274696	12	3
1099.096	n/a	274775	8	3
1099.564	n/a	274892	201	3
1099.76	n/a	274941	12	3
1100.072	n/a	275019	12	3
1100.84	n/a	275211	1	3
1101.18	n/a	275296	11	3
1101.564	n/a	275392	14	3
1101.776	n/a	275445	11	3
1102.16	n/a	275541	10	3
1102.744	n/a	275687	11	3
1103.024	n/a	275757	7	3
1103.368	n/a	275843	201	3
1103.648	n/a	275913	11	3
1104.464	n/a	276117	14	3
1104.816	n/a	276205	11	3
1105.104	n/a	276277	2	3
1105.724	n/a	276432	12	3
1106.028	n/a	276508	13	3
1106.388	n/a	276598	8	3
1106.752	n/a	276689	12	3
1107.48	n/a	276871	12	3
1108.148	n/a	277038	13	3
1108.672	n/a	277169	12	3
1108.904	n/a	277227	8	3
1109.256	n/a	277315	201	3
1109.684	n/a	277422	12	3
1110.464	n/a	277617	12	3
1110.74	n/a	277686	1	3
1111.144	n/a	277787	14	3
1111.44	n/a	277861	7	3
1111.872	n/a	277969	201	3
1112.172	n/a	278044	11	3
1112.656	n/a	278165	7	3
1113.232	n/a	278309	201	3
1113.832	n/a	278459	11	3
1114.608	n/a	278653	11	3
1115.104	n/a	278777	11	3
1115.34	n/a	278836	11	3
1120.252	n/a	280064	202	3
1132.744	n/a	283187	1	3
1133.248	n/a	283313	14	3
1133.552	n/a	283389	11	3
1134.228	n/a	283558	14	3
1134.748	n/a	283688	11	3
1135.336	n/a	283835	11	3
1136.0	n/a	284001	7	3
1136.232	n/a	284059	14	3
1136.468	n/a	284118	201	3
1137.036	n/a	284260	11	3
1137.836	n/a	284460	11	3
1138.12	n/a	284531	10	3
1138.504	n/a	284627	14	3
1138.716	n/a	284680	2	3
1139.084	n/a	284772	12	3
1139.496	n/a	284875	12	3
1140.284	n/a	285072	13	3
1141.072	n/a	285269	9	3
1141.352	n/a	285339	12	3
1141.8	n/a	285451	12	3
1142.412	n/a	285604	13	3
1143.192	n/a	285799	12	3
1143.54	n/a	285886	12	3
1144.292	n/a	286074	1	3
1144.7	n/a	286176	14	3
1145.148	n/a	286288	7	3
1145.64	n/a	286411	201	3
1145.772	n/a	286444	11	3
1146.572	n/a	286644	2	3
1146.964	n/a	286742	13	3
1147.252	n/a	286814	8	3
1147.612	n/a	286904	201	3
1147.88	n/a	286971	12	3
1148.692	n/a	287174	12	3
1148.956	n/a	287240	8	3
1149.352	n/a	287339	13	3
1149.396	n/a	287350	201	3
1149.836	n/a	287460	12	3
1150.448	n/a	287613	8	3
1150.656	n/a	287665	9	3
1150.948	n/a	287738	201	3
1151.316	n/a	287830	13	3
1151.592	n/a	287899	12	3
1152.188	n/a	288048	12	3
1152.472	n/a	288119	12	3
1153.268	n/a	288318	12	3
1153.924	n/a	288482	13	3
1154.676	n/a	288670	12	3
1155.052	n/a	288764	1	3
1155.448	n/a	288863	11	3
1155.912	n/a	288979	7	3
1156.216	n/a	289055	201	3
1156.648	n/a	289163	14	3
1157.344	n/a	289337	14	3
1157.912	n/a	289479	11	3
1158.456	n/a	289615	11	3
1158.772	n/a	289694	7	3
1159.1	n/a	289776	201	3
1159.2	n/a	289801	14	3
1160.0	n/a	290001	11	3
1160.308	n/a	290078	11	3
1160.568	n/a	290143	11	3
1161.352	n/a	290339	14	3
1162.116	n/a	290530	10	3
1162.448	n/a	290613	11	3
1163.124	n/a	290782	14	3
1163.4	n/a	290851	11	3
1164.188	n/a	291048	14	3
1164.616	n/a	291155	11	3
1164.952	n/a	291239	2	3
1165.352	n/a	291339	13	3
1165.612	n/a	291404	12	3
1165.908	n/a	291478	12	3
1166.388	n/a	291598	12	3
1166.704	n/a	291677	8	3
1167.004	n/a	291752	201	3
1167.264	n/a	291817	13	3
1167.78	n/a	291946	12	3
1168.228	n/a	292058	8	3
1168.544	n/a	292137	12	3
1168.596	n/a	292150	201	3
1169.024	n/a	292257	12	3
1169.696	n/a	292425	1	3
1170.184	n/a	292547	14	3
1170.508	n/a	292628	7	3
1171.1	n/a	292776	201	3
1171.108	n/a	292778	11	3
1171.628	n/a	292908	10	3
1172.028	n/a	293008	11	3
1172.72	n/a	293181	14	3
1173.32	n/a	293331	11	3
1173.668	n/a	293418	11	3
1173.896	n/a	293475	14	3
1174.184	n/a	293547	11	3
1174.84	n/a	293711	11	3
1175.152	n/a	293789	7	3
1175.488	n/a	293873	201	3
1175.844	n/a	293962	11	3
1176.412	n/a	294104	7	3
1176.692	n/a	294174	11	3
1176.96	n/a	294241	2	3
1177.04	n/a	294261	201	3
1177.46	n/a	294366	12	3
1177.728	n/a	294433	13	3
1178.188	n/a	294548	12	3
1178.576	n/a	294645	13	3
1178.932	n/a	294734	12	3
1179.692	n/a	294924	13	3
1179.976	n/a	294995	9	3
1180.504	n/a	295127	13	3
1181.04	n/a	295261	12	3
1181.352	n/a	295339	12	3
1182.1	n/a	295526	13	3
1182.496	n/a	295625	12	3
1182.768	n/a	295693	1	3
1183.124	n/a	295782	14	3
1183.408	n/a	295853	10	3
1183.78	n/a	295946	11	3
1184.48	n/a	296121	11	3
1184.932	n/a	296234	14	3
1185.676	n/a	296420	11	3
1186.376	n/a	296595	7	3
1186.724	n/a	296682	201	3
1186.98	n/a	296746	11	3
1187.552	n/a	296889	14	3
1188.228	n/a	297058	2	3
1188.596	n/a	297150	12	3
1189.04	n/a	297261	12	3
1189.408	n/a	297353	8	3
1189.756	n/a	297440	13	3
1190.236	n/a	297560	12	3
1191.016	n/a	297755	13	3
1191.676	n/a	297920	12	3
1191.892	n/a	297974	9	3
1192.292	n/a	298074	201	3
1192.484	n/a	298122	13	3
1193.152	n/a	298289	12	3
1193.468	n/a	298368	1	3
1193.824	n/a	298457	11	3
1194.196	n/a	298550	14	3
1194.76	n/a	298691	14	3
1195.008	n/a	298753	11	3
1195.436	n/a	298860	14	3
1195.996	n/a	299000	11	3
1196.5	n/a	299126	14	3
1196.82	n/a	299206	2	3
1197.228	n/a	299308	12	3
1197.956	n/a	299490	8	3
1198.312	n/a	299579	201	3
1198.504	n/a	299627	12	3
1198.984	n/a	299747	12	3
1199.3	n/a	299826	12	3
1200.012	n/a	300004	12	3
1200.768	n/a	300193	1	3
1201.192	n/a	300299	11	3
1201.484	n/a	300372	10	3
1201.86	n/a	300466	11	3
1202.2	n/a	300551	14	3
1202.568	n/a	300643	7	3
1202.86	n/a	300716	201	3
1202.972	n/a	300744	11	3
1203.768	n/a	300943	11	3
1204.072	n/a	301019	14	3
1204.396	n/a	301100	11	3
1205.04	n/a	301261	11	3
1205.448	n/a	301363	14	3
1205.764	n/a	301442	11	3
1206.54	n/a	301636	10	3
1207.048	n/a	301763	11	3
1207.764	n/a	301942	11	3
1207.996	n/a	302000	2	3
1208.472	n/a	302119	13	3
1209.076	n/a	302270	8	3
1209.408	n/a	302353	12	3
1209.46	n/a	302366	201	3
1209.752	n/a	302439	13	3
1210.368	n/a	302593	12	3
1210.684	n/a	302672	8	3
1211.012	n/a	302754	12	3
1211.072	n/a	302769	201	3
1211.6	n/a	302901	13	3
1212.372	n/a	303094	12	3
1212.764	n/a	303192	9	3
1213.152	n/a	303289	12	3
1213.872	n/a	303469	1	3
1214.288	n/a	303573	11	3
1214.536	n/a	303635	7	3
1214.9	n/a	303726	201	3
1214.92	n/a	303731	11	3
1215.612	n/a	303904	7	3
1216.152	n/a	304039	14	3
1216.352	n/a	304089	201	3
1216.876	n/a	304220	11	3
1217.236	n/a	304310	11	3
1217.504	n/a	304377	7	3
1217.716	n/a	304430	11	3
1218.092	n/a	304524	201	3
1218.16	n/a	304541	11	3
1218.652	n/a	304664	10	3
1219.168	n/a	304793	11	3
1219.512	n/a	304879	11	3
1219.812	n/a	304954	14	3
1220.148	n/a	305038	11	3
1220.48	n/a	305121	2	3
1220.944	n/a	305237	13	3
1221.188	n/a	305298	8	3
1221.504	n/a	305377	13	3
1221.52	n/a	305381	201	3
1222.28	n/a	305571	12	3
1222.912	n/a	305729	8	3
1223.192	n/a	305799	12	3
1223.292	n/a	305824	201	3
1223.896	n/a	305975	13	3
1224.404	n/a	306102	8	3
1224.876	n/a	306220	13	3
1225.644	n/a	306412	12	3
1226.408	n/a	306603	12	3
1226.756	n/a	306690	13	3
1227.028	n/a	306758	1	3
1227.384	n/a	306847	11	3
1227.784	n/a	306947	10	3
1228.148	n/a	307038	14	3
1228.496	n/a	307125	11	3
1229.188	n/a	307298	2	3
1229.556	n/a	307390	12	3
1230.336	n/a	307585	12	3
1230.756	n/a	307690	9	3
1231.148	n/a	307788	12	3
1231.352	n/a	307839	13	3
1231.876	n/a	307970	13	3
1232.436	n/a	308110	9	3
1232.852	n/a	308214	12	3
1233.16	n/a	308291	13	3
1233.564	n/a	308392	12	3
1234.356	n/a	308590	1	3
1234.768	n/a	308693	11	3
1235.224	n/a	308807	14	3
1235.644	n/a	308912	11	3
1236.452	n/a	309114	2	3
1236.864	n/a	309217	13	3
1237.544	n/a	309387	12	3
1237.892	n/a	309474	8	3
1238.416	n/a	309605	201	3
1238.536	n/a	309635	12	3
1238.852	n/a	309714	12	3
1239.228	n/a	309808	1	3
1239.732	n/a	309934	14	3
1240.112	n/a	310029	11	3
1240.328	n/a	310083	7	3
1240.692	n/a	310174	11	3
1240.7	n/a	310176	201	3
1241.024	n/a	310257	11	3
1241.468	n/a	310368	11	3
1241.8	n/a	310451	14	3
1242.588	n/a	310648	11	3
1243.016	n/a	310755	7	3
1243.352	n/a	310839	201	3
1243.996	n/a	311000	11	3
1244.536	n/a	311135	11	3
1244.8	n/a	311201	11	3
1245.588	n/a	311398	2	3
1246.028	n/a	311508	12	3
1246.392	n/a	311599	8	3
1246.688	n/a	311673	201	3
1246.708	n/a	311678	12	3
1247.072	n/a	311769	12	3
1247.628	n/a	311908	13	3
1248.064	n/a	312017	12	3
1248.296	n/a	312075	12	3
1249.072	n/a	312269	9	3
1249.492	n/a	312374	12	3
1250.208	n/a	312553	1	3
1250.616	n/a	312655	14	3
1251.232	n/a	312809	7	3
1251.504	n/a	312877	201	3
1251.896	n/a	312975	11	3
1252.604	n/a	313152	11	3
1252.816	n/a	313205	7	3
1253.5	n/a	313376	14	3
1253.952	n/a	313489	11	3
1254.592	n/a	313649	2	3
1254.96	n/a	313741	13	3
1255.456	n/a	313865	8	3
1255.688	n/a	313923	12	3
1255.72	n/a	313931	201	3
1256.052	n/a	314014	12	3
1256.748	n/a	314188	8	3
1257.544	n/a	314387	12	3
1257.792	n/a	314449	12	3
1258.324	n/a	314582	13	3
1258.768	n/a	314693	12	3
1259.036	n/a	314760	13	3
1266.684	n/a	316672	202	3
1273.58	n/a	318396	2	3
1274.056	n/a	318515	13	3
1274.636	n/a	318660	12	3
1275.284	n/a	318822	12	3
1275.996	n/a	319000	12	3
1276.776	n/a	319195	12	3
1277.504	n/a	319377	8	3
1277.768	n/a	319443	13	3
1277.844	n/a	319462	201	3
1278.036	n/a	319510	12	3
1278.532	n/a	319634	8	3
1278.764	n/a	319692	12	3
1278.936	n/a	319735	201	3
1279.512	n/a	319879	1	3
1279.876	n/a	319970	11	3
1280.168	n/a	320043	7	3
1280.604	n/a	320152	14	3
1280.676	n/a	320170	201	3
1281.316	n/a	320330	11	3
1281.564	n/a	320392	14	3
1281.924	n/a	320482	11	3
1282.604	n/a	320652	2	3
1283.036	n/a	320760	13	3
1283.336	n/a	320835	12	3
1283.652	n/a	320914	12	3
1284.316	n/a	321080	12	3
1284.544	n/a	321137	13	3
1284.812	n/a	321204	8	3
1285.196	n/a	321300	201	3
1285.208	n/a	321303	12	3
1285.892	n/a	321474	13	3
1286.136	n/a	321535	12	3
1286.864	n/a	321717	13	3
1287.296	n/a	321825	12	3
1287.612	n/a	321904	8	3
1288.34	n/a	322086	12	3
1288.968	n/a	322243	13	3
1289.468	n/a	322368	9	3
1290.232	n/a	322559	8	3
1290.552	n/a	322639	201	3
1291.012	n/a	322754	13	3
1291.424	n/a	322857	12	3
1291.724	n/a	322932	13	3
1291.988	n/a	322998	12	3
1292.272	n/a	323069	13	3
1292.924	n/a	323232	1	3
1293.316	n/a	323330	11	3
1293.908	n/a	323478	10	3
1294.72	n/a	323681	14	3
1295.268	n/a	323818	14	3
1295.652	n/a	323914	11	3
1295.964	n/a	323992	10	3
1296.388	n/a	324098	11	3
1296.76	n/a	324191	11	3
1297.008	n/a	324253	14	3
1297.372	n/a	324344	11	3
1298.032	n/a	324509	2	3
1298.508	n/a	324628	13	3
1298.912	n/a	324729	12	3
1299.164	n/a	324792	8	3
1299.528	n/a	324883	201	3
1299.76	n/a	324941	12	3
1300.472	n/a	325119	12	3
1300.752	n/a	325189	12	3
1301.116	n/a	325280	12	3
1301.632	n/a	325409	12	3
1302.288	n/a	325573	1	3
1302.676	n/a	325670	14	3
1303.008	n/a	325753	10	3
1303.356	n/a	325840	14	3
1303.704	n/a	325927	7	3
1303.936	n/a	325985	14	3
1304.096	n/a	326025	201	3
1304.436	n/a	326110	11	3
1305.084	n/a	326272	7	3
1305.796	n/a	326450	11	3
1305.848	n/a	326463	201	3
1306.096	n/a	326525	11	3
1306.484	n/a	326622	7	3
1306.796	n/a	326700	11	3
1306.848	n/a	326713	201	3
1307.128	n/a	326783	11	3
1307.38	n/a	326846	14	3
1308.032	n/a	327009	11	3
1308.384	n/a	327097	11	3
1308.628	n/a	327158	2	3
1309.104	n/a	327277	12	3
1309.916	n/a	327480	8	3
1310.264	n/a	327567	201	3
1310.364	n/a	327592	12	3
1310.68	n/a	327671	12	3
1311.212	n/a	327804	13	3
1311.64	n/a	327911	12	3
1312.364	n/a	328092	1	3
1312.8	n/a	328201	11	3
1313.596	n/a	328400	11	3
1313.964	n/a	328492	7	3
1314.336	n/a	328585	11	3
1314.824	n/a	328707	11	3
1315.452	n/a	328864	14	3
1315.924	n/a	328982	11	3
1316.296	n/a	329075	11	3
1317.024	n/a	329257	11	3
1317.464	n/a	329367	11	3
1317.796	n/a	329450	2	3
1318.284	n/a	329572	12	3
1318.528	n/a	329633	13	3
1318.92	n/a	329731	9	3
1319.476	n/a	329870	12	3
1319.84	n/a	329961	12	3
1320.296	n/a	330075	9	3
1320.752	n/a	330189	12	3
1321.232	n/a	330309	13	3
1321.96	n/a	330491	13	3
